Nationaliteiten,Geslacht,Leeftijd,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
Nederlands,Mannen,65 tot 70 jaar,0,0,0,0,13.824372491213435,61.439018279145806,20.59353131941472,1.172523831503122,3,2,0
Nederlands,Vrouwen,60 tot 65 jaar,1,1,1,0,4.419012586482079,55.40490617578092,12.133625278179156,4.201082096047253,6,5,0
Nederlands,Mannen,50 tot 55 jaar,1,0,1,1,8.933006219129052,73.4583417439097,27.90045952932316,9.17852170259748,7,0,1
Nederlands,Vrouwen,50 tot 55 jaar,1,0,0,1,10.403481826976199,50.81500036767036,6.5980712991631805,0.3548193064020131,4,1,0
Nederlands,Mannen,20 tot 25 jaar,1,1,0,0,8.370157941399086,70.37926271490498,15.29062680268569,5.846299199982825,2,5,0
Nederlands,Mannen,50 tot 55 jaar,1,0,0,0,9.83359163939879,68.33346115060108,7.090662520034792,3.5362268102929626,3,2,0
Nederlands,Vrouwen,45 tot 50 jaar,1,1,1,0,13.127742737760695,65.85515288989454,9.965371913035725,3.083836940832107,3,1,0
Nederlands,Vrouwen,55 tot 60 jaar,0,0,0,0,8.11231690617094,66.97678425132133,23.51166959633303,7.88453332318334,4,1,1
Nederlands,Mannen,20 tot 25 jaar,1,1,1,1,8.387822876291507,40.500796251435126,17.877742651481935,8.538240903507177,3,4,0
Nederlands,Vrouwen,60 tot 65 jaar,0,0,0,1,10.88040622253219,57.77795699511081,11.13412161362563,4.593898370637955,2,1,0
Nederlands,Vrouwen,65 tot 70 jaar,1,1,1,0,6.266844056135844,43.4221467678083,23.094383574133737,5.95109143925486,1,2,1
Nederlands,Vrouwen,40 tot 45 jaar,1,0,0,0,9.946648094964639,66.13067954486951,8.04566836063632,6.606626073995153,1,0,0
Nederlands,Vrouwen,30 tot 35 jaar,0,1,0,0,13.41896836707923,25.657442050523088,9.216340282240594,7.727604204495659,3,1,1
Nederlands,Vrouwen,25 tot 30 jaar,1,0,0,0,5.063438833851114,61.67810112707017,14.684018764978722,3.6252503130642104,1,1,0
Nederlands,Mannen,55 tot 60 jaar,0,0,1,0,12.265137099134451,41.18135758184632,6.561073637146432,3.49489501038193,5,1,0
Nederlands,Vrouwen,40 tot 45 jaar,0,0,1,1,8.040545941331766,39.58491836632852,16.22374197610572,6.788613604061553,4,0,0
Nederlands,Vrouwen,25 tot 30 jaar,1,1,0,1,10.569877866143985,44.8548824148263,9.30032456722902,5.926891983686989,3,1,1
Nederlands,Mannen,40 tot 45 jaar,0,1,0,1,15.021403285414983,42.53425499239905,23.055549718632236,6.952457808287478,5,4,0
Nederlands,Vrouwen,45 tot 50 jaar,0,0,0,0,2.165384034023039,54.31574949310767,20.583172297323706,5.861955507533546,6,1,0
Nederlands,Mannen,30 tot 35 jaar,1,1,0,1,9.128707502572079,46.2514363248065,11.919753791110807,5.40480358443472,2,0,0
Nederlands,Vrouwen,50 tot 55 jaar,1,0,1,1,7.199686260495172,25.160061710028472,9.683142239489566,7.478832064146272,7,2,0
Nederlands,Vrouwen,20 tot 25 jaar,1,0,1,0,7.497779111646861,69.07907461988003,14.53409064633447,9.861917360398607,1,2,0
Totaal niet-Nederlandse nationaliteit,Mannen,40 tot 45 jaar,0,0,1,0,9.91138417881922,49.25830935787322,32.42087135813016,3.8422853038342413,6,2,0
Nederlands,Mannen,15 tot 20 jaar,1,0,0,0,6.738579218744125,46.99652777782179,18.3076408458345,7.462071626075827,3,3,0
Nederlands,Mannen,20 tot 25 jaar,0,0,0,1,12.489567785742123,16.77840065679192,23.179455651453665,7.906018901807219,6,4,0
Nederlands,Mannen,65 tot 70 jaar,1,0,0,0,9.024517197421853,55.81788960823165,2.0318627610907853,5.43104008929083,3,4,0
Nederlands,Vrouwen,50 tot 55 jaar,0,1,0,1,7.848874086163334,79.83689335863191,-0.09559341058407256,5.777630483985643,1,2,1
Nederlands,Vrouwen,15 tot 20 jaar,1,0,0,1,4.192403027120351,33.25403907936937,26.13090428554334,10.426394352976217,0,4,1
Nederlands,Mannen,60 tot 65 jaar,1,0,0,0,5.67077282757945,48.18521317907042,29.610075468540188,4.639496691086201,7,2,1
Nederlands,Vrouwen,15 tot 20 jaar,0,1,0,1,8.89593861633887,51.97517472322294,-6.016301150030344,9.09353758515444,1,1,0
Nederlands,Vrouwen,50 tot 55 jaar,1,1,0,0,10.584438021740448,53.27016621351483,22.585221460256996,6.987531900062419,4,1,0
Nederlands,Mannen,70 tot 75 jaar,1,1,0,0,7.831195035640502,50.412214794913986,11.12674722741694,7.47536825135127,2,1,1
Nederlands,Vrouwen,25 tot 30 jaar,1,1,0,1,5.514803238676533,45.959004108766344,16.80486666256165,6.804773077109623,3,1,0
Nederlands,Vrouwen,55 tot 60 jaar,0,0,0,1,10.78681637388669,55.734928676474,6.634441359974248,5.88228426671626,1,1,0
Nederlands,Vrouwen,55 tot 60 jaar,1,1,1,0,11.284371715601106,57.915441570067124,21.26861994776166,4.746604386312679,2,2,0
Nederlands,Mannen,70 tot 75 jaar,1,1,0,0,12.995502611392759,72.86690249877978,16.026976494685837,9.989190459192109,7,1,0
Nederlands,Vrouwen,30 tot 35 jaar,0,1,0,0,8.512090584363714,60.454375766018266,25.44383784081933,5.497825587647575,3,1,0
Nederlands,Mannen,30 tot 35 jaar,0,0,0,1,11.05722763909958,44.30387838838966,12.635052347939643,4.177921498382558,1,1,0
Nederlands,Mannen,60 tot 65 jaar,1,0,0,0,8.508264291884558,65.21721311831934,17.20441935076959,5.645638132305303,5,2,0
Nederlands,Vrouwen,35 tot 40 jaar,1,1,0,1,2.281973733683934,50.01658652777948,11.441692899815694,4.870667498864629,2,0,0
Nederlands,Mannen,15 tot 20 jaar,1,0,0,0,3.395156985991885,58.64615669542103,12.475671104964846,10.003386822807325,4,1,0
Nederlands,Mannen,20 tot 25 jaar,1,0,0,1,11.909037094408557,30.46340173086312,9.02824035059452,7.183482873677013,7,0,0
Totaal niet-Nederlandse nationaliteit,Mannen,25 tot 30 jaar,0,0,1,1,9.858168902845252,49.71801225714818,36.98951941708155,7.896991621889948,4,1,0
Nederlands,Vrouwen,25 tot 30 jaar,1,0,0,1,10.688121647961896,66.94110419804778,15.31119171070117,5.025801250106777,5,2,1
Nederlands,Mannen,50 tot 55 jaar,0,1,0,0,5.336310574544932,70.69448094098864,9.851756701138978,3.389883963600484,3,0,1
Totaal niet-Nederlandse nationaliteit,Vrouwen,20 tot 25 jaar,1,0,0,1,11.624982645292494,38.56250763386446,16.646540949823965,8.696879391054564,2,2,1
Nederlands,Vrouwen,55 tot 60 jaar,0,0,0,0,11.827213414735853,52.97721766633747,18.529558905374135,1.1793648401594994,1,2,0
Nederlands,Mannen,50 tot 55 jaar,1,0,0,1,17.20902211251887,88.57885349240345,19.599016645388474,5.467500141593925,3,3,1
Nederlands,Vrouwen,30 tot 35 jaar,0,1,0,1,8.037415740905798,58.53811430585262,9.903423739182884,3.8086747412423616,3,2,1
Nederlands,Mannen,35 tot 40 jaar,0,1,0,0,8.16797793861649,56.140015288126,-0.7945100501173918,4.391449860339695,5,0,1
Nederlands,Mannen,35 tot 40 jaar,0,1,1,1,10.215012611283742,73.95842480375678,28.5032692614867,4.616230617533456,1,1,0
Nederlands,Vrouwen,60 tot 65 jaar,0,1,1,0,4.993464578426979,55.170841511495084,17.407150070418243,4.558987451910849,8,1,0
Nederlands,Vrouwen,45 tot 50 jaar,0,1,0,1,11.788121279113637,52.25106252769549,30.28995969947169,6.410121877094268,0,3,0
Nederlands,Mannen,50 tot 55 jaar,0,1,0,0,15.349158490979223,67.09129161665138,13.458389233758846,2.272642557019869,7,3,0
Nederlands,Mannen,40 tot 45 jaar,1,1,1,0,17.680664597041563,62.746588641981354,24.25170491455505,3.0920352781948663,6,2,0
Nederlands,Vrouwen,70 tot 75 jaar,0,0,0,1,9.74955358255987,61.68093185143239,13.273845998942859,5.318720401365756,0,1,0
Nederlands,Mannen,60 tot 65 jaar,1,0,1,1,10.559384743780033,62.45336210586487,15.814303480803604,2.3441967650967546,7,0,0
Nederlands,Mannen,55 tot 60 jaar,1,0,0,1,8.620400959305737,58.010751762214966,13.776221611908785,4.4979847550399255,7,1,0
Nederlands,Vrouwen,35 tot 40 jaar,0,1,1,0,5.740931418379006,72.25131775156574,16.818764349325665,3.5661789622700777,3,4,0
Nederlands,Vrouwen,30 tot 35 jaar,0,1,0,1,14.357885327675612,51.79362879628443,2.4892936529871985,5.618070406137173,4,5,1
Nederlands,Vrouwen,45 tot 50 jaar,1,1,0,0,8.214180150242024,48.036656163110536,18.873053232860297,4.810945004952535,3,3,0
Nederlands,Vrouwen,40 tot 45 jaar,1,0,1,1,7.549907740442108,73.5189634627695,15.962093796277214,7.412239305773019,2,1,0
Totaal niet-Nederlandse nationaliteit,Mannen,50 tot 55 jaar,0,0,0,0,17.484817968128066,54.089106379104756,16.955453895233788,3.960575588602075,2,0,0
Nederlands,Vrouwen,60 tot 65 jaar,1,0,1,0,5.917914586399534,85.89509271975201,11.244644164398778,0.5087395688166483,3,2,1
Nederlands,Vrouwen,40 tot 45 jaar,1,0,0,0,6.32204045956888,68.1914646750228,31.235043975799396,5.522732230703109,2,0,1
Nederlands,Mannen,65 tot 70 jaar,1,1,0,1,10.987450305789315,50.99797051079719,-2.6761686508931106,6.499370367235609,4,3,0
Nederlands,Vrouwen,40 tot 45 jaar,1,1,0,1,3.218688280863479,55.87279915553766,14.352025480215099,6.560340017382441,2,4,0
Nederlands,Mannen,45 tot 50 jaar,1,0,0,0,8.861289839608624,46.45322580511303,24.554425731024345,4.952358791738989,3,2,0
Nederlands,Vrouwen,45 tot 50 jaar,1,0,0,0,5.687509576857735,64.89154367733394,23.676293711427554,5.694651967302743,3,2,0
Totaal niet-Nederlandse nationaliteit,Vrouwen,25 tot 30 jaar,0,1,0,0,9.009759057970943,53.824747055573745,11.730075102410712,2.7514726368719975,1,2,0
Nederlands,Vrouwen,50 tot 55 jaar,1,1,1,0,10.952743021238522,30.089888828189725,32.8094174267986,3.102909883931585,2,2,0
Totaal niet-Nederlandse nationaliteit,Mannen,15 tot 20 jaar,1,1,1,0,13.1408987468137,72.98760286851255,14.179197128965109,8.246676991753144,1,1,0
Nederlands,Mannen,30 tot 35 jaar,1,0,0,1,4.063359416005769,36.31458606927471,12.68939526936164,8.525029282347628,7,0,0
Nederlands,Mannen,65 tot 70 jaar,0,0,0,0,11.686216680652564,72.54545253878528,21.486897083968103,3.43257793172616,5,2,0
Nederlands,Vrouwen,30 tot 35 jaar,1,1,0,0,5.68971922403816,75.98835291820349,14.946752664684471,8.741562265326898,2,1,1
Nederlands,Vrouwen,35 tot 40 jaar,0,0,0,1,9.021693098820856,37.89847227406072,-0.7753647778455157,1.6730482238029123,5,0,0
Nederlands,Mannen,25 tot 30 jaar,0,0,1,0,13.80001083674431,37.115626190023775,24.493131098567314,7.703632109630446,3,2,0
Nederlands,Mannen,15 tot 20 jaar,1,1,1,1,5.962323442112317,68.99581738497777,25.38562974751621,10.846162212482401,6,1,0
Nederlands,Vrouwen,25 tot 30 jaar,1,0,0,1,8.125562415733052,56.31945319212266,4.080258815503704,2.730938385619606,2,1,0
Nederlands,Mannen,60 tot 65 jaar,1,0,1,0,11.45281678973663,69.62502176990213,13.634951046350315,7.664496945004307,7,3,1
Nederlands,Vrouwen,35 tot 40 jaar,1,1,1,1,10.208610665609557,63.34030812721707,-5.497799330066442,1.806008586660186,3,4,1
Nederlands,Vrouwen,50 tot 55 jaar,1,0,0,0,9.536186564640449,43.246269474892635,14.748902150988343,3.2555527709647274,3,1,0
Totaal niet-Nederlandse nationaliteit,Mannen,30 tot 35 jaar,1,0,1,1,13.798265729742592,46.36921643253022,22.35130276304419,8.017838525714561,3,4,0
Nederlands,Vrouwen,15 tot 20 jaar,0,0,0,0,8.338012687949037,57.821546724158104,16.341679408467005,9.239807014875346,3,0,0
Nederlands,Vrouwen,65 tot 70 jaar,0,0,0,0,6.002405788531757,61.3279662901807,16.31953139271508,7.627874063619297,1,0,0
Nederlands,Mannen,55 tot 60 jaar,0,1,1,1,14.283837496693462,55.94892826521573,10.359358705008233,2.9902153493590746,3,0,1
Nederlands,Vrouwen,50 tot 55 jaar,0,0,0,0,9.75472323369326,66.89297095553401,1.9520088952965438,5.213517107750389,4,2,0
Nederlands,Vrouwen,25 tot 30 jaar,0,0,0,0,10.018147711973802,55.258041001589184,-0.6599399364530072,-0.3430667025282377,4,1,0
Nederlands,Mannen,40 tot 45 jaar,1,0,0,1,11.010166940456413,53.68079907761159,8.103271525167182,4.470732657356268,3,4,0
Nederlands,Mannen,35 tot 40 jaar,1,1,1,0,9.090846226501041,48.657552059956984,19.359368897646206,8.759404863192023,2,5,0
Totaal niet-Nederlandse nationaliteit,Mannen,40 tot 45 jaar,1,0,1,0,12.085149120745777,71.74544521258221,28.401813935559556,6.516423632104506,5,1,0
Nederlands,Mannen,70 tot 75 jaar,0,1,1,1,12.211986776661155,53.06290480782795,19.724737494791235,8.031414383078697,7,1,0
Totaal niet-Nederlandse nationaliteit,Mannen,40 tot 45 jaar,0,0,0,1,9.611404133153771,46.278792418413744,23.083055384391777,3.382099577035908,7,0,0
Nederlands,Vrouwen,35 tot 40 jaar,0,0,0,0,6.44228202248117,51.68469231214204,10.704368452228609,4.435626332721963,6,0,0
Nederlands,Mannen,40 tot 45 jaar,1,0,0,0,8.991175477576274,13.37865799865101,32.34410627581162,3.471798226559882,7,3,0
Nederlands,Vrouwen,35 tot 40 jaar,0,0,1,1,9.557106316186374,45.703926747805845,22.0559519864701,6.829869522044854,4,1,0
Nederlands,Vrouwen,30 tot 35 jaar,1,0,0,0,15.742917766593143,79.47789900186024,13.111556720605384,10.01396710485558,4,1,0
Nederlands,Mannen,65 tot 70 jaar,1,1,0,0,10.304348655712163,65.76798374578495,15.202917210289787,7.305673464769008,2,2,0
Nederlands,Mannen,40 tot 45 jaar,1,0,0,0,12.783303370543623,69.93159013627746,6.218733779793171,8.310825318561918,3,5,0
Nederlands,Vrouwen,20 tot 25 jaar,0,0,0,0,10.901353815096344,61.60381144490908,22.484672302475353,9.411686461002914,3,2,0
Nederlands,Vrouwen,30 tot 35 jaar,0,1,0,0,7.3204630260375785,25.759761084613483,23.390010769376048,3.944920818699384,0,1,0
Nederlands,Mannen,35 tot 40 jaar,1,1,1,0,14.174913205523616,49.93184661693192,24.247952660537898,3.6935295755765067,7,0,0
Nederlands,Mannen,25 tot 30 jaar,1,0,0,1,6.095687294513304,66.53590783976668,28.37303661040425,5.976838848108275,4,2,0
Nederlands,Mannen,70 tot 75 jaar,1,1,1,1,12.27506628815343,52.362730946270204,20.38469084195539,4.957285186265403,3,0,0
Nederlands,Mannen,20 tot 25 jaar,1,0,0,0,10.183754094779996,42.307885061982915,10.204277809141972,6.285403762722371,3,2,0
Totaal niet-Nederlandse nationaliteit,Mannen,25 tot 30 jaar,0,1,0,0,8.051513757319306,42.24713608722195,38.35363580820675,6.48186964147716,3,2,0
Nederlands,Vrouwen,55 tot 60 jaar,0,0,1,0,9.088177910233522,40.20354163624606,11.450469884233419,6.044945980963323,4,0,0
Nederlands,Vrouwen,70 tot 75 jaar,0,1,1,1,6.9463931786943105,28.99992954582685,24.749047170698724,2.4771666701421684,3,1,0
Nederlands,Vrouwen,50 tot 55 jaar,1,0,0,0,4.46807480472793,77.26659902308101,26.574076536625526,7.331385248599631,1,2,0
Nederlands,Vrouwen,25 tot 30 jaar,0,1,0,1,8.845312141835368,36.60815645161266,3.1280887341403023,3.372841734051643,6,0,0
Totaal niet-Nederlandse nationaliteit,Vrouwen,35 tot 40 jaar,0,0,0,0,10.154861124593756,44.25169194185584,26.57334537847755,6.176121059527941,2,3,0
Nederlands,Vrouwen,35 tot 40 jaar,0,0,1,0,5.9036712838960375,67.46843270156782,21.01537053454151,4.850726374295993,3,0,0
Nederlands,Vrouwen,20 tot 25 jaar,0,1,0,0,8.317423144453668,41.41312352025156,24.801548678851507,8.13601924390355,2,4,0
Nederlands,Vrouwen,40 tot 45 jaar,0,1,0,1,11.47034971474196,53.73308277223659,2.4060971876769788,1.169582976928079,4,1,0
Nederlands,Mannen,55 tot 60 jaar,0,0,1,0,15.457948053715876,61.72595842865784,14.177370744706142,4.506273973514624,6,0,0
Nederlands,Mannen,25 tot 30 jaar,1,1,0,0,10.51761469600454,90.11849360840561,7.034956684963511,4.251920493496266,7,3,0
Nederlands,Vrouwen,15 tot 20 jaar,0,0,1,0,9.326594358041081,54.972821525888875,23.18638770009438,7.579869281734778,4,0,0
Nederlands,Vrouwen,65 tot 70 jaar,0,0,0,0,12.680752022204992,83.71951181153935,18.767135849820566,8.02573245465453,4,1,1
Nederlands,Mannen,25 tot 30 jaar,1,0,1,1,10.353468339514956,22.41506451097418,20.274987438897803,4.048621949133434,4,3,0
Nederlands,Mannen,15 tot 20 jaar,0,1,0,1,6.7328927836969035,60.04195988554042,20.28534256273047,6.860086828500977,5,1,0
Nederlands,Mannen,40 tot 45 jaar,0,0,1,0,3.2452672011930153,52.77436322990257,12.94996016081445,3.1473831634419147,7,3,0
Nederlands,Mannen,30 tot 35 jaar,0,1,0,0,17.877147965101603,69.5714483145775,19.529082235409742,2.942243405652337,6,1,1
Nederlands,Mannen,55 tot 60 jaar,1,1,0,1,6.74689952498351,65.5773599227545,15.240326946892155,2.4489383993771394,7,2,1
Totaal niet-Nederlandse nationaliteit,Mannen,25 tot 30 jaar,1,0,1,0,14.723707341694336,44.786356467366964,10.790993049065971,4.318697618687796,4,1,0
Nederlands,Vrouwen,70 tot 75 jaar,0,1,0,0,10.738392151104941,54.15855975603408,11.743596963254825,6.096215543240865,3,1,0
Nederlands,Mannen,40 tot 45 jaar,0,1,0,0,11.353339638952606,51.01351839021438,30.653653135341763,3.6377783636723544,3,3,0
Nederlands,Vrouwen,45 tot 50 jaar,1,1,1,0,8.299900080687697,77.11052095379988,7.128089694267847,5.191677869816819,2,0,1
Nederlands,Mannen,40 tot 45 jaar,1,1,0,1,13.81318318927161,48.88769581967263,19.296606140939588,6.34327704076005,5,4,0
Nederlands,Vrouwen,70 tot 75 jaar,0,0,0,1,9.906989266120366,72.84764886044053,12.143472116554914,4.291481198907888,6,1,0
Totaal niet-Nederlandse nationaliteit,Vrouwen,20 tot 25 jaar,1,0,0,1,9.191091782298228,65.53629307936521,13.443691131054775,7.916080909655716,5,2,0
Nederlands,Vrouwen,15 tot 20 jaar,0,0,0,0,8.206617168692702,67.32264093690478,23.275320005373374,8.770099444081215,2,3,0
Nederlands,Vrouwen,40 tot 45 jaar,0,0,1,0,9.432170177092413,51.160892967872236,15.788494699969684,5.951881705689153,2,0,0
Nederlands,Vrouwen,70 tot 75 jaar,1,0,0,0,5.195586616770298,62.44882247544342,9.38086708690844,6.893010788184219,2,0,1
Nederlands,Mannen,15 tot 20 jaar,1,0,0,1,10.369713716627468,51.03941451168415,22.375902888475487,4.042123423527244,4,5,1
Nederlands,Mannen,50 tot 55 jaar,0,0,0,0,12.29508220393905,73.5214391571205,21.423899211189315,4.832290609092959,6,1,1
Nederlands,Vrouwen,25 tot 30 jaar,0,0,0,0,6.769366097166846,57.0160934653417,11.17914243333945,5.773605919027012,5,2,0
Nederlands,Mannen,20 tot 25 jaar,1,0,0,0,13.991613795018072,46.67773795646285,20.54324853742022,10.998827686377089,3,0,0
Nederlands,Mannen,40 tot 45 jaar,1,1,1,1,6.880011710985427,75.80573236818573,17.495874643351645,8.257651628810411,2,2,0
Totaal niet-Nederlandse nationaliteit,Mannen,35 tot 40 jaar,1,1,0,1,12.308595461462557,47.74922434049674,18.22115530932596,5.750040022891738,2,0,1
Nederlands,Vrouwen,35 tot 40 jaar,0,1,0,0,12.833445444332048,45.69779896297765,12.153916795464731,3.626680717034553,4,3,0
Nederlands,Vrouwen,65 tot 70 jaar,0,1,0,0,8.195963001002381,82.72214448965819,27.832675422858763,1.3019184769988241,2,1,1
Nederlands,Vrouwen,70 tot 75 jaar,0,0,0,1,11.960375577975542,76.05270170197616,30.244035706328923,4.813761745845785,4,3,0
Totaal niet-Nederlandse nationaliteit,Vrouwen,55 tot 60 jaar,0,0,1,0,6.567846869110947,46.46276013648218,16.177859285920686,7.329138946956281,3,4,0
Nederlands,Vrouwen,45 tot 50 jaar,1,0,0,1,11.45149228322978,63.62869371652713,14.86503692524375,8.580430344911953,3,2,1
Nederlands,Vrouwen,60 tot 65 jaar,1,0,0,0,8.409376243825687,75.83542587961442,24.57479670439468,3.4646552092881233,2,3,0
Nederlands,Mannen,55 tot 60 jaar,0,0,0,1,4.991674721409661,56.193582089768654,13.61858182446482,6.60791536415848,6,0,0
Totaal niet-Nederlandse nationaliteit,Vrouwen,25 tot 30 jaar,1,1,1,0,2.4754810736035493,41.709831333241745,27.499194140723365,8.121122281566063,2,0,0
Nederlands,Mannen,25 tot 30 jaar,0,1,0,0,11.577183521393287,42.3856122681132,14.814040739319882,7.553864891237125,3,0,0
Nederlands,Mannen,25 tot 30 jaar,0,1,1,1,10.574246552995648,36.387571764773064,17.56698496338096,6.861567474105925,10,2,0
Nederlands,Mannen,40 tot 45 jaar,1,1,0,1,11.427269065382102,48.22534089347504,20.91225298541285,-0.517243373707597,1,4,0
Nederlands,Vrouwen,65 tot 70 jaar,1,0,1,0,14.53556892338851,51.518226189555904,21.235028695176624,2.4643325438533172,1,2,1
Nederlands,Vrouwen,25 tot 30 jaar,0,0,0,0,10.96225371142246,33.72910619108044,19.482318795852578,5.608311558193725,2,1,0
Nederlands,Mannen,50 tot 55 jaar,1,0,0,0,7.868380356378654,62.456361492362156,26.92728723394719,3.9678445877629693,3,3,0
Totaal niet-Nederlandse nationaliteit,Mannen,35 tot 40 jaar,0,0,1,1,13.63988822241494,67.17681455846933,18.946098848939037,7.055934547922124,4,2,1
Totaal niet-Nederlandse nationaliteit,Vrouwen,25 tot 30 jaar,0,0,0,0,7.682629358645867,47.17037226543827,15.713880820003848,3.5153051571886973,1,2,1
Nederlands,Vrouwen,15 tot 20 jaar,1,1,1,0,14.545726493976183,60.473148075009945,21.555045303313097,8.941631050258774,3,1,0
Nederlands,Vrouwen,50 tot 55 jaar,0,0,0,0,5.445210706775149,71.82941604917427,17.759996621846785,4.939158033818337,4,2,1
Nederlands,Vrouwen,70 tot 75 jaar,0,0,0,0,8.869998283863394,43.57351498707125,10.766190114852481,4.008984067196907,3,0,0
Nederlands,Vrouwen,50 tot 55 jaar,1,1,0,0,7.3596428244277785,59.385774224671195,20.88288734621033,8.080054782480925,3,1,1
Nederlands,Vrouwen,25 tot 30 jaar,1,1,0,1,9.60015426076306,53.267927257515346,12.340019492182021,6.677702598418372,1,4,0
Nederlands,Vrouwen,25 tot 30 jaar,0,1,0,0,9.951660497181138,49.961299497932565,14.65883916658122,7.270797822416936,3,2,0
Nederlands,Mannen,70 tot 75 jaar,1,0,0,0,12.142600564640745,66.06376087430594,10.685726813196304,5.442709151873861,4,1,0
Nederlands,Vrouwen,20 tot 25 jaar,0,1,0,1,11.034313495010434,40.81504754167853,4.317247401610901,6.913348351345382,4,4,0
Nederlands,Vrouwen,60 tot 65 jaar,1,1,1,0,6.303973195922655,60.41909995297818,20.425006051796657,4.546341604093751,5,2,1
Nederlands,Vrouwen,45 tot 50 jaar,1,0,1,1,10.127892771204007,61.5000629056031,10.616623586666863,4.2000041991169415,3,2,0
Nederlands,Vrouwen,50 tot 55 jaar,0,1,1,0,7.942566100151273,40.471702583590215,24.13264557362592,4.9025652563689714,8,2,1
Nederlands,Mannen,60 tot 65 jaar,1,0,0,1,12.553010123590678,76.09019023814024,22.62757779350109,2.725662385937524,3,2,1
Nederlands,Vrouwen,55 tot 60 jaar,0,0,0,0,6.111933354732371,53.13385903532438,17.737251651629478,4.050759019573096,4,1,0
Nederlands,Vrouwen,40 tot 45 jaar,0,1,0,1,4.964929964504765,37.89568185198828,9.330005476242352,5.152619541466084,9,2,0
Nederlands,Vrouwen,70 tot 75 jaar,1,0,1,0,9.097095615374469,61.410774072832595,12.812833933091305,3.0166364205323677,5,0,0
Nederlands,Vrouwen,60 tot 65 jaar,0,0,0,0,8.364722458752913,42.58798844966566,9.001809047046557,3.586126781398205,2,1,0
Nederlands,Vrouwen,60 tot 65 jaar,1,0,1,1,7.81071933557741,60.85892320699443,12.098236500855087,5.85767528453769,3,1,1
Nederlands,Mannen,50 tot 55 jaar,0,0,0,0,10.579571080610238,52.196749911711755,22.594930072727465,5.177728277916175,4,1,0
Nederlands,Vrouwen,50 tot 55 jaar,0,0,1,0,9.683251650615786,49.74076252790435,12.61334239827132,1.3209801110445047,1,2,0
Nederlands,Mannen,65 tot 70 jaar,1,1,0,0,12.667467227068915,55.62249235975255,18.220578643052697,2.236223103570534,5,1,0
Nederlands,Vrouwen,25 tot 30 jaar,0,1,0,0,8.620961365273923,42.360078653741056,22.009118173054507,6.341704503476874,3,0,1
Nederlands,Vrouwen,50 tot 55 jaar,0,0,0,1,15.402602533218657,62.06800714215558,21.373906182902278,5.200857629245206,3,2,0
Nederlands,Vrouwen,30 tot 35 jaar,0,0,0,0,16.917223872616532,56.32309444216119,10.383721541832596,4.874349549914581,1,0,0
Nederlands,Mannen,40 tot 45 jaar,1,1,1,0,8.193593442493805,89.481306106684,18.707268840083145,8.30352676718835,3,4,0
Nederlands,Mannen,15 tot 20 jaar,1,0,1,0,8.098893799335109,43.21001088047219,11.122844810106447,2.443669545555493,6,1,0
Totaal niet-Nederlandse nationaliteit,Vrouwen,25 tot 30 jaar,0,1,0,0,10.608490004355023,31.39251009552447,9.479229420661031,2.8364149177856617,2,2,0
Nederlands,Vrouwen,65 tot 70 jaar,0,1,0,0,13.136995112057916,44.28816779756624,8.382875124176785,4.683153942464309,2,0,0
Nederlands,Vrouwen,35 tot 40 jaar,0,1,0,0,7.576741179734782,37.74644906664388,-8.153869239641981,6.2376089257245715,0,3,0
Nederlands,Vrouwen,25 tot 30 jaar,1,1,0,1,8.802849300474046,41.56955923809543,2.6257157456080673,3.3257783424736798,0,1,0
Nederlands,Mannen,60 tot 65 jaar,0,1,0,1,6.580753969136084,46.67465461266062,16.36997917132339,4.61012951561093,5,2,0
Nederlands,Vrouwen,60 tot 65 jaar,1,1,1,0,10.141737552649344,68.99186284216327,27.751589206566273,2.637514510877272,1,1,1
Totaal niet-Nederlandse nationaliteit,Vrouwen,25 tot 30 jaar,0,1,1,1,9.191696072025588,24.46257905922479,18.593722952429385,5.941954301875089,0,1,0
Nederlands,Vrouwen,35 tot 40 jaar,0,0,1,1,6.967261608221376,53.979739039744864,22.328315171347246,4.7210588641171585,2,2,0
Nederlands,Mannen,40 tot 45 jaar,1,0,1,1,6.737155466858152,61.86006973892916,13.83091360156597,5.064466174577689,10,1,0
Nederlands,Vrouwen,35 tot 40 jaar,1,0,0,0,7.925803925443241,32.12442602437043,6.825279532133354,4.75986873612872,0,1,1
Totaal niet-Nederlandse nationaliteit,Mannen,20 tot 25 jaar,1,0,1,1,12.238558268105974,66.83692564204559,20.458231988312995,5.920281547787265,6,1,1
Nederlands,Mannen,70 tot 75 jaar,1,0,0,1,10.682002711699848,53.4874635323796,11.757506615066266,5.627759146184611,2,2,0
Nederlands,Vrouwen,50 tot 55 jaar,0,0,1,0,9.16666197805954,52.66031215867218,21.550018673585118,3.0186646454953014,0,0,0
Nederlands,Vrouwen,45 tot 50 jaar,0,1,0,0,10.226644692041805,71.88030456526819,1.813124609692606,7.521452656483746,1,1,0
Nederlands,Vrouwen,60 tot 65 jaar,0,1,0,1,1.4782186088757343,61.86322884033986,13.768736711428478,5.739875593896122,3,1,0
Nederlands,Mannen,65 tot 70 jaar,0,1,1,0,11.287847676623462,67.41901275917199,13.567288989339696,6.3236449054388135,3,1,0
